timestamp,volts,amps,power,sysstatus,,M_ID,cycle,
0.011856079,22.3,-0.012,-0.4,10100000_00000001,,_M_00003,1,223
0.033033848,22.3,-0.012,-0.4,10100000_00000001,,_M_00003,1,223
0.062251806,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
0.090499163,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
0.118552446,22.3,-0.014,-0.4,10100000_00000001,,_M_00003,1,223
0.147564173,22.3,-0.014,-0.4,10100000_00000001,,_M_00003,1,223
0.175560474,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
0.204505682,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
0.23257947,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
0.261657715,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
0.289604187,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
0.31855464,22.3,-0.014,-0.4,10100000_00000001,,_M_00003,1,223
0.349212885,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
0.377630234,22.3,0.012,-0.3,11100000_00000001,,_M_00003,1,223
0.406004667,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
0.434366941,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
0.462762356,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
0.491135597,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
0.519099236,22.3,-0.012,-0.4,10100000_00000001,,_M_00003,1,223
0.547954082,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
0.576370001,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
0.604678631,22.3,-0.014,-0.3,10100000_00000001,,_M_00003,1,223
0.632997751,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,1,223
0.662004471,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
0.689953089,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
0.71899581,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
0.747058868,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
0.776039124,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
0.804184437,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
0.833266497,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
0.861220837,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
0.89024663,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
0.918329,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
0.947293758,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
0.976272345,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
1.004274368,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
1.033345699,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
1.061296225,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
1.089676142,22.3,-0.016,-0.4,10100000_00000001,,_M_00003,1,223
1.118788004,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
1.147430182,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
1.175397635,22.3,0.01,-0.3,11100000_00000001,,_M_00003,1,223
1.204123259,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
1.232536077,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
1.261502028,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
1.29037118,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,1,223
1.318437815,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,1,223
1.34755373,22.3,0.01,-0.3,11100000_00000001,,_M_00003,1,223
1.375462294,22.3,-0.008,-0.3,10100000_00000001,,_M_00003,1,223
1.404263258,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
1.433240175,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
1.461351395,22.3,-0.014,-0.3,10100000_00000001,,_M_00003,1,223
1.490426779,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
1.518398285,22.3,0.012,-0.3,11100000_00000001,,_M_00003,1,223
1.547296286,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
1.576058388,22.3,-0.014,-0.4,10100000_00000001,,_M_00003,1,223
1.604184389,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
1.6332407,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
1.661214828,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
1.690301895,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
1.718481302,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
1.747559786,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
1.775609255,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
1.804563999,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,1,223
1.832502604,22.3,-0.012,-0.4,10100000_00000001,,_M_00003,1,223
1.861784697,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
1.889202595,22.3,-0.014,-0.4,10100000_00000001,,_M_00003,1,223
1.918295145,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
1.94738555,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
1.975346327,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,1,223
2.003978252,22.3,-0.008,-0.2,10100000_00000001,,_M_00003,2,223
2.032977343,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,2,223
2.061897755,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
2.089903355,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
2.118986845,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
2.147378683,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
2.175450802,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
2.204265118,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
2.233242035,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
2.260920525,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
2.289981127,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
2.318930387,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
2.346942425,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
2.376030207,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
2.403408051,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
2.433375359,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
2.461789131,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
2.489763737,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
2.518841267,22.3,-0.014,-0.3,10100000_00000001,,_M_00003,2,223
2.546923876,22.3,-0.014,-0.3,10100000_00000001,,_M_00003,2,223
2.575924873,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
2.604394197,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
2.633451939,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
2.661346912,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
2.690353632,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
2.718311071,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
2.746923685,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
2.775981426,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
2.803236008,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
2.833217144,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
2.861112595,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
2.890038967,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
2.919112206,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
2.947192192,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
2.97619009,22.3,-0.008,-0.3,10100000_00000001,,_M_00003,2,223
3.003575802,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
3.032290936,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
3.06124115,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
3.090190411,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
3.118846893,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
3.146938562,22.3,-0.012,-0.4,10100000_00000001,,_M_00003,2,223
3.175193787,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
3.204182625,22.3,0.012,-0.3,11100000_00000001,,_M_00003,2,223
3.233012915,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
3.261992693,22.3,-0.014,-0.3,10100000_00000001,,_M_00003,2,223
3.290060043,22.3,0.012,-0.3,11100000_00000001,,_M_00003,2,223
3.318478346,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
3.347539425,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,2,223
3.375504255,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
3.404790163,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
3.432782173,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
3.461925745,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,2,223
3.489924431,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
3.518852949,22.3,-0.008,-0.3,10100000_00000001,,_M_00003,2,223
3.546818256,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
3.575930119,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
3.60398221,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
3.633110046,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
3.661191702,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
3.690165997,22.3,-0.014,-0.3,10100000_00000001,,_M_00003,2,223
3.71906352,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
3.747299671,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
3.776271105,22.3,-0.014,-0.4,10100000_00000001,,_M_00003,2,223
3.804260969,22.3,0.01,-0.2,11100000_00000001,,_M_00003,2,223
3.833328485,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
3.86135745,22.3,-0.008,-0.3,10100000_00000001,,_M_00003,2,223
3.890303373,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
3.918269157,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
3.947360277,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,2,223
3.975433826,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,2,223
4.00438714,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,3,223
4.033452988,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,3,223
4.061326265,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,3,223
4.090401649,22.3,-0.014,-0.3,10100000_00000001,,_M_00003,3,223
4.118349791,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,3,223
4.147303343,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,3,223
4.176446438,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,3,223
4.204499006,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,3,223
4.232453108,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,3,223
4.261268616,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,3,223
4.290245295,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,3,223
4.318324089,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,3,223
4.347661734,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,3,223
4.375672579,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,3,223
4.404664516,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,3,223
4.432609797,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,3,223
4.460799932,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,3,223
4.489817858,21.9,-1.48,6.8,10100000_00010001,,_M_00003,3,219
4.520586967,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,3,223
4.549012899,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,3,223
4.577402353,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,3,223
4.605766058,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,3,223
4.633919477,22.3,-0.008,-0.2,10100000_00000001,,_M_00003,3,223
4.662584543,22.3,-0.008,-0.2,10100000_00000001,,_M_00003,3,223
4.690932512,22.3,-0.008,-0.2,10100000_00000001,,_M_00003,3,223
4.719351292,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,3,223
4.74774003,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,3,223
4.776121378,22.3,0.01,-0.3,11100000_00000001,,_M_00003,3,223
4.804378986,22.3,0.014,-0.3,11100000_00000001,,_M_00003,3,223
4.833410501,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,3,223
4.861281157,22.3,-0.012,-0.2,10100000_00000001,,_M_00003,3,223
4.89024353,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,3,223
4.918333292,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,3,223
4.946671009,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,3,223
4.975661755,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,3,223
5.004694223,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,3,223
5.03277564,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,3,223
5.061844349,22.3,-0.008,-0.2,10100000_00000001,,_M_00003,3,223
5.089844942,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,3,223
5.118828535,22.3,-0.008,-0.2,10100000_00000001,,_M_00003,3,223
5.146945477,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,3,223
5.175984144,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,3,223
5.202992678,22.3,-0.014,-0.3,10100000_00000001,,_M_00003,3,223
5.23235631,22.3,0.01,-0.2,11100000_00000001,,_M_00003,3,223
5.261218548,22.3,-0.008,-0.2,10100000_00000001,,_M_00003,3,223
5.290300608,22.3,0.012,-0.3,11100000_00000001,,_M_00003,3,223
5.318386793,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,3,223
5.347351074,22.3,-0.008,-0.2,10100000_00000001,,_M_00003,3,223
5.375341415,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,3,223
5.404260635,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,3,223
5.433411598,22.3,-0.008,-0.2,10100000_00000001,,_M_00003,3,223
5.461412907,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,3,223
5.490507364,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,3,223
5.518549681,22.3,-0.008,-0.2,10100000_00000001,,_M_00003,3,223
5.547508001,22.3,-0.012,-0.2,10100000_00000001,,_M_00003,3,223
5.575585365,22.3,-0.008,-0.2,10100000_00000001,,_M_00003,3,223
5.604654789,22.3,-0.006,-0.2,10100000_00000001,,_M_00003,3,223
5.632613897,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,3,223
5.661532879,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,3,223
5.690610886,22.3,0.014,-0.3,11100000_00000001,,_M_00003,3,223
5.718689442,22.3,0.012,-0.2,11100000_00000001,,_M_00003,3,223
5.747715473,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,3,223
5.775793552,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,3,223
5.804193735,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,3,223
5.833219767,22.3,-0.014,-0.3,10100000_00000001,,_M_00003,3,223
5.86184597,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,3,223
5.889074326,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,3,223
5.919097424,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,3,223
5.947168589,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,3,223
5.976141214,22.3,-0.008,-0.2,10100000_00000001,,_M_00003,3,223
6.004038095,22.3,-0.008,-0.2,10100000_00000001,,_M_00003,4,223
6.033149004,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,4,223
6.061172485,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,4,223
6.089784145,22.3,-0.008,-0.2,10100000_00000001,,_M_00003,4,223
6.118845224,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,4,223
6.147105455,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,4,223
6.176193953,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,4,223
6.204186201,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,4,223
6.23239994,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,4,223
6.261378765,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,4,223
6.289745331,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,4,223
6.318433046,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,4,223
6.347507954,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,4,223
6.375457048,22.3,-0.012,-0.3,10100000_00000001,,_M_00003,4,223
6.403768539,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,4,223
6.432715893,22.3,0.008,-0.2,11100000_00000001,,_M_00003,4,223
6.461794376,22.3,-0.014,-0.4,10100000_00000001,,_M_00003,4,223
6.489794493,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,4,223
6.518719673,22.3,-0.01,-0.2,10100000_00000001,,_M_00003,4,223
6.547694683,22.3,-0.01,-0.3,10100000_00000001,,_M_00003,4,223
6.575819492,22.3,0.034,0.1,11100000_00010001,,_M_00003,4,223
6.604929924,22.1,0.439,9,11100000_00010001,,_M_00003,4,221
6.632928371,21.9,0.817,17.9,11100000_00010001,,_M_00003,4,219
6.661987066,21.9,0.953,20.9,11100000_00010001,,_M_00003,4,219
6.69007349,21.8,1.037,22.7,11100000_00010001,,_M_00003,4,218
6.718961,21.8,1.068,23.3,11100000_00010001,,_M_00003,4,218
6.746929407,21.8,1.098,24,11100000_00010001,,_M_00003,4,218
6.775986433,21.8,1.127,24.6,11100000_00010001,,_M_00003,4,218
6.804180384,21.8,1.147,25,11100000_00010001,,_M_00003,4,218
6.833246946,21.8,1.186,25.9,11100000_00010001,,_M_00003,4,218
6.861278057,21.8,1.215,26.5,11100000_00010001,,_M_00003,4,218
6.890272141,21.8,1.229,26.8,11100000_00010001,,_M_00003,4,218
6.919116259,21.8,1.258,27.4,11100000_00010001,,_M_00003,4,218
6.947317362,21.8,1.276,27.8,11100000_00010001,,_M_00003,4,218
6.97628808,21.7,1.29,28.1,11100000_00010001,,_M_00003,4,217
7.004260302,21.7,1.309,28.5,11100000_00010001,,_M_00003,4,217
7.033220291,21.7,1.364,29.7,11100000_00010001,,_M_00003,4,217
7.061334372,21.7,1.413,30.7,11100000_00010001,,_M_00003,4,217
7.090353012,21.7,1.435,31.1,11100000_00010001,,_M_00003,4,217
7.118215561,21.6,1.478,32.1,11100000_00010001,,_M_00003,4,216
7.146498919,21.6,1.511,32.7,11100000_00010001,,_M_00003,4,216
7.175482988,21.6,1.521,32.9,11100000_00010001,,_M_00003,4,216
7.204495907,21.6,1.566,33.9,11100000_00010001,,_M_00003,4,216
7.232563496,21.6,1.593,34.5,11100000_00010001,,_M_00003,4,216
7.261533737,21.6,1.603,34.7,11100000_00010001,,_M_00003,4,216
7.290515184,21.6,1.65,35.6,11100000_00010001,,_M_00003,4,216
7.318930387,21.6,1.678,36.2,11100000_00010001,,_M_00003,4,216
7.347043991,21.5,1.705,36.8,11100000_00010001,,_M_00003,4,215
7.376363039,21.5,1.73,37.3,11100000_00010001,,_M_00003,4,215
7.404345512,21.5,1.758,37.9,11100000_00010001,,_M_00003,4,215
7.43338871,21.5,1.783,38.4,11100000_00010001,,_M_00003,4,215
7.461392403,21.5,1.811,39,11100000_00010001,,_M_00003,4,215
7.490274906,21.5,1.838,39.6,11100000_00010001,,_M_00003,4,215
7.518352985,21.5,1.85,39.8,11100000_00010001,,_M_00003,4,215
7.54745698,21.5,1.852,39.8,11100000_00010001,,_M_00003,4,215
7.575360298,21.5,1.877,40.3,11100000_00010001,,_M_00003,4,215
7.604276419,21.4,1.956,42,11100000_00010001,,_M_00003,4,214
7.633353949,21.4,1.993,42.7,11100000_00010001,,_M_00003,4,214
7.661336184,21.4,2.02,43.3,11100000_00010001,,_M_00003,4,214
7.690330744,21.4,2.052,43.9,11100000_00010001,,_M_00003,4,214
7.718307257,21.4,2.081,44.5,11100000_00010001,,_M_00003,4,214
7.747356176,21.4,2.105,45,11100000_00010001,,_M_00003,4,214
7.775415421,21.3,2.14,45.8,11100000_00010001,,_M_00003,4,213
7.804340601,21.3,2.167,46.3,11100000_00010001,,_M_00003,4,213
7.833305836,21.3,2.189,46.7,11100000_00010001,,_M_00003,4,213
7.861220837,21.3,2.236,47.7,11100000_00010001,,_M_00003,4,213
7.890274048,21.3,2.248,47.9,11100000_00010001,,_M_00003,4,213
7.918553114,21.3,2.273,48.5,11100000_00010001,,_M_00003,4,213
7.947666407,21.3,2.32,49.4,11100000_00010001,,_M_00003,4,213
7.975692272,21.3,2.334,49.7,11100000_00010001,,_M_00003,4,213
8.004821539,21.2,2.361,50.2,11100000_00010001,,_M_00003,5,212
8.032931089,21.2,2.402,51.1,11100000_00010001,,_M_00003,5,212
8.061940908,21.2,2.422,51.4,11100000_00010001,,_M_00003,5,212
8.090017796,21.2,2.438,51.8,11100000_00010001,,_M_00003,5,212
8.119065762,21.2,2.489,52.8,11100000_00010001,,_M_00003,5,212
8.147040606,21.2,2.516,53.3,11100000_00010001,,_M_00003,5,212
8.176119328,21.1,2.522,53.5,11100000_00010001,,_M_00003,5,211
8.204268456,21.1,2.571,54.4,11100000_00010001,,_M_00003,5,211
8.233222723,21.1,2.598,55,11100000_00010001,,_M_00003,5,211
8.261329174,21.1,2.608,55.1,11100000_00010001,,_M_00003,5,211
8.290213823,21.1,2.657,56.1,11100000_00010001,,_M_00003,5,211
8.319197655,21.1,2.683,56.6,11100000_00010001,,_M_00003,5,211
8.347510099,21.1,2.708,57.1,11100000_00010001,,_M_00003,5,211
8.375537872,21,2.73,57.6,11100000_00010001,,_M_00003,5,210
8.404518843,21,2.765,58.3,11100000_00010001,,_M_00003,5,210
8.432591915,21,2.792,58.8,11100000_00010001,,_M_00003,5,210
8.46166873,21,2.814,59.2,11100000_00010001,,_M_00003,5,210
8.489962578,21,2.859,60.1,11100000_00010001,,_M_00003,5,210
8.518930912,21,2.888,60.6,11100000_00010001,,_M_00003,5,210
8.547041655,20.9,2.908,61.1,11100000_00010001,,_M_00003,5,209
8.576093197,20.9,2.941,61.7,11100000_00010001,,_M_00003,5,209
8.60417819,20.9,2.967,62.2,11100000_00010001,,_M_00003,5,209
8.633285284,20.9,3,62.9,11100000_00010001,,_M_00003,5,209
8.661277533,20.9,3.02,63.2,11100000_00010001,,_M_00003,5,209
8.692146778,20.9,3.082,64.4,11100000_00010001,,_M_00003,5,209
8.72056365,20.9,3.106,64.9,11100000_00010001,,_M_00003,5,209
8.748963594,20.8,3.135,65.4,11100000_00010001,,_M_00003,5,208
8.777306795,20.8,3.163,66,11100000_00010001,,_M_00003,5,208
8.805692911,20.8,3.186,66.4,11100000_00010001,,_M_00003,5,208
8.834177494,20.8,3.229,67.2,11100000_00010001,,_M_00003,5,208
8.862006187,20.8,3.247,67.6,11100000_00010001,,_M_00003,5,208
8.890849352,20.8,3.27,68,11100000_00010001,,_M_00003,5,208
8.919210196,20.7,3.319,68.9,11100000_00010001,,_M_00003,5,207
8.947641373,20.7,3.329,69.1,11100000_00010001,,_M_00003,5,207
8.976016045,20.7,3.351,69.6,11100000_00010001,,_M_00003,5,207
9.004268408,20.7,3.396,70.4,11100000_00010001,,_M_00003,5,207
9.033223629,20.7,3.411,70.7,11100000_00010001,,_M_00003,5,207
9.06133008,20.7,3.433,71.1,11100000_00010001,,_M_00003,5,207
9.09041214,20.6,3.478,71.9,11100000_00010001,,_M_00003,5,206
9.118329048,20.6,3.513,72.6,11100000_00010001,,_M_00003,5,206
9.147312641,20.6,3.519,72.7,11100000_00010001,,_M_00003,5,206
9.176197767,20.6,3.564,73.6,11100000_00010001,,_M_00003,5,206
9.204279423,20.6,3.592,74.1,11100000_00010001,,_M_00003,5,206
9.233537912,20.6,3.598,74.2,11100000_00010001,,_M_00003,5,206
9.261615992,20.6,3.647,75.1,11100000_00010001,,_M_00003,5,206
9.290616751,20.5,3.676,75.7,11100000_00010001,,_M_00003,5,205
9.318694353,20.5,3.69,75.9,11100000_00010001,,_M_00003,5,205
9.347797155,20.5,3.727,76.6,11100000_00010001,,_M_00003,5,205
9.375722885,20.5,3.756,77.1,11100000_00010001,,_M_00003,5,205
9.403996229,20.5,3.782,77.6,11100000_00010001,,_M_00003,5,205
9.432972193,20.4,3.809,78.1,11100000_00010001,,_M_00003,5,204
9.461932182,20.4,3.852,78.8,11100000_00010001,,_M_00003,5,204
9.490017891,20.4,3.878,79.3,11100000_00010001,,_M_00003,5,204
9.519094467,20.4,3.893,79.6,11100000_00010001,,_M_00003,5,204
9.547068596,20.4,3.935,80.4,11100000_00010001,,_M_00003,5,204
9.57593441,20.4,3.962,80.8,11100000_00010001,,_M_00003,5,204
9.603199482,20.3,3.984,81.3,11100000_00010001,,_M_00003,5,203
9.633121967,20.3,4.013,81.8,11100000_00010001,,_M_00003,5,203
9.661068439,20.3,4.044,82.3,11100000_00010001,,_M_00003,5,203
9.689938784,20.3,4.068,82.8,11100000_00010001,,_M_00003,5,203
9.718599319,20.3,4.093,83.2,11100000_00010001,,_M_00003,5,203
9.747616768,20.3,4.127,83.8,11100000_00010001,,_M_00003,5,203
9.775572777,20.3,4.152,84.2,11100000_00010001,,_M_00003,5,203
9.804586411,20.2,4.174,84.6,11100000_00010001,,_M_00003,5,202
9.832642317,20.2,4.217,85.4,11100000_00010001,,_M_00003,5,202
9.861937523,20.2,4.24,85.8,11100000_00010001,,_M_00003,5,202
9.889996767,20.2,4.256,86.1,11100000_00010001,,_M_00003,5,202
9.918964624,20.1,4.303,86.9,11100000_00010001,,_M_00003,5,201
9.947042704,20.1,4.322,87.2,11100000_00010001,,_M_00003,5,201
9.976100445,20.1,4.338,87.5,11100000_00010001,,_M_00003,5,201
10.00437403,20.1,4.389,88.4,11100000_00010001,,_M_00003,6,201
10.03338313,20.1,4.399,88.6,11100000_00010001,,_M_00003,6,201
10.06125832,20.1,4.422,88.9,11100000_00010001,,_M_00003,6,201
10.0901947,20,4.469,89.7,11100000_00010001,,_M_00003,6,200
10.11910224,20,4.499,90.3,11100000_00010001,,_M_00003,6,200
10.14715338,20,4.509,90.4,11100000_00010001,,_M_00003,6,200
10.17622614,20,4.548,91.1,11100000_00010001,,_M_00003,6,200
10.20425725,20,4.583,91.7,11100000_00010001,,_M_00003,6,200
10.2333312,19.9,4.593,91.8,11100000_00010001,,_M_00003,6,199
10.26135039,19.9,4.628,92.4,11100000_00010001,,_M_00003,6,199
10.29028296,19.9,4.663,93,11100000_00010001,,_M_00003,6,199
10.31771517,19.9,4.675,93.2,11100000_00010001,,_M_00003,6,199
10.34780288,19.9,4.712,93.8,11100000_00010001,,_M_00003,6,199
10.37593365,19.8,4.744,94.4,11100000_00010001,,_M_00003,6,198
10.40325618,19.8,4.769,94.8,11100000_00010001,,_M_00003,6,198
10.43323135,19.8,4.791,95.1,11100000_00010001,,_M_00003,6,198
