,volts,amps,power,sysstatus,timestamp,M_ID,cycle
671,0.03,0.01,0.0,11100000_00010001,2.3705389499664307,_M_00005,2
672,0.05,0.014,0.0,11100000_00010001,2.4038610458374023,_M_00005,2
673,0.03,0.01,0.0,11100000_00010001,2.4376649856567383,_M_00005,2
674,0.03,0.01,0.0,11100000_00010001,2.4717273712158203,_M_00005,2
675,0.03,-0.014,0.0,10100000_00010001,2.503850221633911,_M_00005,2
676,0.03,-0.012,0.0,10100000_00010001,2.537048816680908,_M_00005,2
677,0.03,0.012,0.0,11100000_00010001,2.5703718662261963,_M_00005,2
678,0.03,0.012,0.0,11100000_00010001,2.6036932468414307,_M_00005,2
679,0.03,0.012,0.0,11100000_00010001,2.637094736099243,_M_00005,2
680,0.05,0.01,0.0,11100000_00010001,2.6709024906158447,_M_00005,2
681,0.05,-0.012,0.0,10100000_00010001,2.7047934532165527,_M_00005,2
682,0.03,0.012,0.0,11100000_00010001,2.738976001739502,_M_00005,2
683,0.03,0.01,0.0,11100000_00010001,2.7703917026519775,_M_00005,2
684,0.05,0.01,0.0,11100000_00010001,2.804241895675659,_M_00005,2
685,0.03,0.01,0.0,11100000_00010001,2.8380842208862305,_M_00005,2
686,0.03,0.012,0.0,11100000_00010001,2.8709728717803955,_M_00005,2
687,0.05,-0.012,0.0,10100000_00010001,2.904393434524536,_M_00005,2
688,0.05,0.01,0.0,11100000_00010001,2.937375545501709,_M_00005,2
689,0.03,0.012,0.0,11100000_00010001,2.9712629318237305,_M_00005,2
690,0.03,0.014,0.0,11100000_00010001,3.003849983215332,_M_00005,2
691,0.03,0.012,0.0,11100000_00010001,3.0378315448760986,_M_00005,2
692,0.03,0.012,0.0,11100000_00010001,3.0702879428863525,_M_00005,2
693,0.05,0.01,0.0,11100000_00010001,3.1034162044525146,_M_00005,2
694,0.03,0.01,0.0,11100000_00010001,3.1369378566741943,_M_00005,2
695,0.03,0.012,0.0,11100000_00010001,3.170347213745117,_M_00005,2
696,0.03,0.014,0.0,11100000_00010001,3.203765869140625,_M_00005,2
697,0.03,0.01,0.0,11100000_00010001,3.237718105316162,_M_00005,2
698,0.03,0.014,0.0,11100000_00010001,3.2718284130096436,_M_00005,2
699,0.05,0.016,0.0,11100000_00010001,3.3047924041748047,_M_00005,2
700,0.05,0.01,0.0,11100000_00010001,3.3376357555389404,_M_00005,2
701,0.03,0.014,0.0,11100000_00010001,3.3715319633483887,_M_00005,2
702,0.03,0.012,0.0,11100000_00010001,3.404493808746338,_M_00005,2
703,0.03,0.01,0.0,11100000_00010001,3.4374918937683105,_M_00005,2
704,0.05,0.012,0.0,11100000_00010001,3.4713821411132812,_M_00005,2
705,0.03,0.014,0.0,11100000_00010001,3.5042507648468018,_M_00005,2
706,0.03,0.014,0.0,11100000_00010001,3.5381979942321777,_M_00005,2
707,0.03,0.01,0.0,11100000_00010001,3.5712103843688965,_M_00005,2
708,0.05,0.01,0.0,11100000_00010001,3.6042301654815674,_M_00005,2
709,0.03,0.01,0.0,11100000_00010001,3.6382360458374023,_M_00005,2
710,0.03,0.014,0.0,11100000_00010001,3.6711528301239014,_M_00005,2
711,0.03,0.012,0.0,11100000_00010001,3.70501708984375,_M_00005,2
712,0.03,0.012,0.0,11100000_00010001,3.737905740737915,_M_00005,2
713,0.03,-0.014,0.0,10100000_00010001,3.7707951068878174,_M_00005,2
714,0.03,0.012,0.0,11100000_00010001,3.804685354232788,_M_00005,2
715,0.03,0.01,0.0,11100000_00010001,3.837661027908325,_M_00005,2
716,0.03,0.014,0.0,11100000_00010001,3.87150502204895,_M_00005,2
