timestamp,volts,amps,power,sysstatus,,M_ID,cycle
102.3473701,12.58,-0.008,-0.1,10100000_00000000,,_M_00004,52
102.3753736,12.58,0.004,0,11100000_00000000,,_M_00004,52
102.4036181,12.58,-0.006,-0.1,10100000_00000000,,_M_00004,52
102.4326773,12.58,-0.008,-0.1,10100000_00000000,,_M_00004,52
102.4618204,12.58,-0.006,0,10100000_00000000,,_M_00004,52
102.489804,12.58,-0.01,-0.1,10100000_00000000,,_M_00004,52
102.5189481,12.58,-0.008,-0.1,10100000_00000000,,_M_00004,52
102.5468216,12.58,0.006,-0.1,11100000_00000000,,_M_00004,52
102.5758207,12.58,0.006,-0.1,11100000_00000000,,_M_00004,52
102.6041744,12.58,0.006,0,11100000_00000000,,_M_00004,52
102.6330957,12.58,-0.008,-0.1,10100000_00000000,,_M_00004,52
102.661196,12.58,-0.006,-0.1,10100000_00000000,,_M_00004,52
102.6902065,12.58,-0.006,-0.1,10100000_00000000,,_M_00004,52
102.7182956,12.58,-0.008,-0.1,10100000_00000000,,_M_00004,52
102.7472208,12.58,-0.008,-0.1,10100000_00000000,,_M_00004,52
102.776139,12.58,-0.004,0,10100000_00000000,,_M_00004,52
