,volts,amps,power,sysstatus,timestamp,M_ID
2603,0.03,0.012,0,11100000_00010001,2.376265049,_M_00005
2604,0.03,0.01,0,11100000_00010001,2.404614449,_M_00005
2605,0.03,-0.008,0,10100000_00010001,2.43271184,_M_00005
2606,0.05,0.012,0,11100000_00010001,2.46119523,_M_00005
2607,0.03,0.01,0,11100000_00010001,2.490164042,_M_00005
2608,0.03,0.012,0,11100000_00010001,2.519253492,_M_00005
2609,0.03,0.01,0,11100000_00010001,2.547450066,_M_00005
2610,0.03,0.01,0,11100000_00010001,2.576213837,_M_00005
2611,0.03,0.01,0,11100000_00010001,2.603895664,_M_00005
2612,0.03,0.014,0,11100000_00010001,2.63283968,_M_00005
2613,0.03,0.01,0,11100000_00010001,2.661833048,_M_00005
2614,0.03,0.01,0,11100000_00010001,2.689738989,_M_00005
2615,0.03,0.01,0,11100000_00010001,2.71841383,_M_00005
2616,0.03,0.008,0,11100000_00010001,2.746961355,_M_00005
2617,0.03,0.01,0,11100000_00010001,2.7761724,_M_00005
2618,0.03,0.01,0,11100000_00010001,2.804238558,_M_00005
2619,0.03,0.012,0,11100000_00010001,2.8335464,_M_00005
2620,0.05,0.01,0,11100000_00010001,2.861737728,_M_00005
2621,0.03,-0.012,0,10100000_00010001,2.890749216,_M_00005
2622,0.03,0.01,0,11100000_00010001,2.918738127,_M_00005
2623,0.03,0.01,0,11100000_00010001,2.947818756,_M_00005
2624,0.03,0.012,0,11100000_00010001,2.975863457,_M_00005
2625,0.03,0.012,0,11100000_00010001,3.004188538,_M_00005
2626,0.05,0.01,0,11100000_00010001,3.033392429,_M_00005
2627,0.03,0.01,0,11100000_00010001,3.061165094,_M_00005
2628,0.03,0.008,0,11100000_00010001,3.090218067,_M_00005
2629,0.03,0.008,0,11100000_00010001,3.118665457,_M_00005
2630,0.03,0.01,0,11100000_00010001,3.147199631,_M_00005
2631,0.03,-0.012,0,10100000_00010001,3.176062107,_M_00005
2632,0.03,-0.012,0,10100000_00010001,3.204942942,_M_00005
2633,0.03,0.012,0,11100000_00010001,3.232887983,_M_00005
2634,0.03,0.01,0,11100000_00010001,3.261742592,_M_00005
2635,0.03,0.01,0,11100000_00010001,3.290312052,_M_00005
2636,0.03,0.01,0,11100000_00010001,3.319078445,_M_00005
2637,0.03,0.01,0,11100000_00010001,3.34716177,_M_00005
2638,0.03,0.012,0,11100000_00010001,3.375486851,_M_00005
2639,0.03,0.012,0,11100000_00010001,3.404037952,_M_00005
2640,0.05,0.014,0,11100000_00010001,3.43274498,_M_00005
2641,0.05,0.008,0,11100000_00010001,3.461071253,_M_00005
2642,0.03,0.012,0,11100000_00010001,3.489812136,_M_00005
2643,0.03,0.01,0,11100000_00010001,3.518790007,_M_00005
2644,0.03,0.008,0,11100000_00010001,3.547612667,_M_00005
2645,0.03,0.01,0,11100000_00010001,3.575737715,_M_00005
2646,0.03,0.012,0,11100000_00010001,3.604487181,_M_00005
2647,0.03,0.01,0,11100000_00010001,3.633461475,_M_00005
2648,0.03,-0.01,0,10100000_00010001,3.661986113,_M_00005
2649,0.03,0.01,0,11100000_00010001,3.690386772,_M_00005
2650,0.03,0.008,0,11100000_00010001,3.718642235,_M_00005
2651,0.03,0.012,0,11100000_00010001,3.747736931,_M_00005
2652,0.03,0.012,0,11100000_00010001,3.775751829,_M_00005
2653,0.03,0.014,0,11100000_00010001,3.804032087,_M_00005
2654,0.03,0.01,0,11100000_00010001,3.832743168,_M_00005
2655,0.03,-0.01,0,10100000_00010001,3.861536264,_M_00005
2656,0.03,0.014,0,11100000_00010001,3.890419722,_M_00005
2657,0.03,0.012,0,11100000_00010001,3.918425083,_M_00005
2658,0.03,0.012,0,11100000_00010001,3.947360516,_M_00005
2659,0.03,0.01,0,11100000_00010001,3.975736141,_M_00005
2520,0.03,0.008,0,11100000_00010001,4.004719973,_M_00005
2521,0.03,0.01,0,11100000_00010001,4.032738686,_M_00005
2522,0.03,0.008,0,11100000_00010001,4.061744452,_M_00005
2523,0.03,0.008,0,11100000_00010001,4.090536356,_M_00005
2524,0.03,0.01,0,11100000_00010001,4.118852139,_M_00005
2525,0.03,0.014,0,11100000_00010001,4.147410154,_M_00005
2526,0.03,0.01,0,11100000_00010001,4.175345659,_M_00005
2527,0.03,0.012,0,11100000_00010001,4.20416069,_M_00005
2528,0.03,0.012,0,11100000_00010001,4.232358456,_M_00005
2529,0.03,0.01,0,11100000_00010001,4.261169195,_M_00005
2530,0.03,0.01,0,11100000_00010001,4.290135384,_M_00005
2531,0.03,0.01,0,11100000_00010001,4.31888628,_M_00005
2532,0.05,0.012,0,11100000_00010001,4.34696722,_M_00005
2533,0.03,0.008,0,11100000_00010001,4.375755072,_M_00005
2534,0.03,-0.014,0,10100000_00010001,4.404335976,_M_00005
2535,0.03,0.012,0,11100000_00010001,4.432581425,_M_00005
2536,0.03,-0.012,0,10100000_00010001,4.461646318,_M_00005
2537,0.03,0.01,0,11100000_00010001,4.490040302,_M_00005
2538,0.03,0.008,0,11100000_00010001,4.519085169,_M_00005
2539,0.03,0.012,0,11100000_00010001,4.547034979,_M_00005
2540,0.05,0.01,0,11100000_00010001,4.575984955,_M_00005
2541,0.03,0.008,0,11100000_00010001,4.604336023,_M_00005
2542,0.03,0.01,0,11100000_00010001,4.63278389,_M_00005
2543,0.03,0.01,0,11100000_00010001,4.66176033,_M_00005
2544,0.03,0.012,0,11100000_00010001,4.690236568,_M_00005
2545,0.03,0.008,0,11100000_00010001,4.719135046,_M_00005
2546,0.03,0.01,0,11100000_00010001,4.746884346,_M_00005
2547,0.03,0.01,0,11100000_00010001,4.775964499,_M_00005
2548,0.03,0.01,0,11100000_00010001,4.803920984,_M_00005
2549,0.03,0.008,0,11100000_00010001,4.832813978,_M_00005
2550,0.03,0.01,0,11100000_00010001,4.861509085,_M_00005
2551,0.03,0.01,0,11100000_00010001,4.890214443,_M_00005
2552,0.03,0.01,0,11100000_00010001,4.918968678,_M_00005
2553,0.05,0.01,0,11100000_00010001,4.947013617,_M_00005
2554,0.03,0.01,0,11100000_00010001,4.976334333,_M_00005
2555,0.03,0.01,0,11100000_00010001,5.004384279,_M_00005
2556,0.03,-0.008,0,10100000_00010001,5.0327425,_M_00005
2557,0.03,0.012,0,11100000_00010001,5.061789274,_M_00005
2558,0.03,0.012,0,11100000_00010001,5.090034008,_M_00005
2559,0.03,0.008,0,11100000_00010001,5.119083405,_M_00005
2560,0.03,-0.012,0,10100000_00010001,5.147408724,_M_00005
2561,0.03,0.008,0,11100000_00010001,5.175983667,_M_00005
2562,0.05,0.01,0,11100000_00010001,5.204535007,_M_00005
2563,0.03,0.01,0,11100000_00010001,5.232371569,_M_00005
2564,0.05,0.006,0,11100000_00010001,5.261183977,_M_00005
2565,0.03,0.008,0,11100000_00010001,5.290234089,_M_00005
2566,0.03,0.01,0,11100000_00010001,5.318207502,_M_00005
2567,0.03,0.01,0,11100000_00010001,5.347158909,_M_00005
2568,0.03,0.01,0,11100000_00010001,5.375908375,_M_00005
2569,0.03,0.01,0,11100000_00010001,5.405097485,_M_00005
2570,0.03,0.01,0,11100000_00010001,5.432987928,_M_00005
2571,0.03,-0.012,0,10100000_00010001,5.461938143,_M_00005
2572,0.03,0.012,0,11100000_00010001,5.490083694,_M_00005
2573,0.03,0.012,0,11100000_00010001,5.51873517,_M_00005
2574,0.03,0.01,0,11100000_00010001,5.547741175,_M_00005
2575,0.03,0.012,0,11100000_00010001,5.575734377,_M_00005
2576,0.03,0.008,0,11100000_00010001,5.604788303,_M_00005
2577,0.05,0.012,0,11100000_00010001,5.633338928,_M_00005
2578,0.03,0.01,0,11100000_00010001,5.661382914,_M_00005
2579,0.03,0.012,0,11100000_00010001,5.690614223,_M_00005
2580,0.03,0.01,0,11100000_00010001,5.718733311,_M_00005
2581,0.03,-0.012,0,10100000_00010001,5.747433424,_M_00005
2582,0.03,0.01,0,11100000_00010001,5.775511503,_M_00005
2583,0.03,0.012,0,11100000_00010001,5.804285288,_M_00005
2584,0.05,0.012,0,11100000_00010001,5.833357573,_M_00005
2585,0.03,-0.01,0,10100000_00010001,5.861732483,_M_00005
2586,0.03,0.01,0,11100000_00010001,5.890337944,_M_00005
2587,0.03,0.008,0,11100000_00010001,5.919083118,_M_00005
2588,0.05,0.01,0,11100000_00010001,5.947165489,_M_00005
2589,0.03,0.008,0,11100000_00010001,5.975456715,_M_00005
2450,0.03,-0.01,0,10100000_00010001,6.004464626,_M_00005
2451,0.03,0.01,0,11100000_00010001,6.033337831,_M_00005
2452,0.03,0.01,0,11100000_00010001,6.061412096,_M_00005
2453,0.03,0.01,0,11100000_00010001,6.089886427,_M_00005
2454,0.03,-0.01,0,10100000_00010001,6.118882418,_M_00005
2455,0.03,0.01,0,11100000_00010001,6.147577763,_M_00005
2456,0.03,0.01,0,11100000_00010001,6.175549507,_M_00005
2457,0.03,0.01,0,11100000_00010001,6.204533339,_M_00005
2458,0.03,0.01,0,11100000_00010001,6.232526541,_M_00005
2459,0.03,0.01,0,11100000_00010001,6.261242867,_M_00005
2460,0.03,0.01,0,11100000_00010001,6.290311813,_M_00005
2461,0.03,0.01,0,11100000_00010001,6.318357706,_M_00005
2462,0.03,0.01,0,11100000_00010001,6.34731102,_M_00005
2463,0.03,0.01,0,11100000_00010001,6.376269817,_M_00005
2464,0.03,-0.01,0,10100000_00010001,6.404206038,_M_00005
2465,0.03,0.008,0,11100000_00010001,6.433161736,_M_00005
2466,0.03,0.012,0,11100000_00010001,6.461106539,_M_00005
2467,0.03,0.01,0,11100000_00010001,6.490199566,_M_00005
2468,0.03,0.012,0,11100000_00010001,6.51928091,_M_00005
2469,0.05,0.012,0,11100000_00010001,6.547330618,_M_00005
2470,0.03,0.008,0,11100000_00010001,6.576280594,_M_00005
2471,0.03,0.01,0,11100000_00010001,6.604230881,_M_00005
2472,0.03,0.01,0,11100000_00010001,6.632361174,_M_00005
2473,0.03,0.012,0,11100000_00010001,6.661438465,_M_00005
2474,0.03,0.014,0,11100000_00010001,6.690406561,_M_00005
2475,0.03,0.012,0,11100000_00010001,6.71843338,_M_00005
2476,0.05,0.01,0,11100000_00010001,6.747386217,_M_00005
2477,0.05,0.01,0,11100000_00010001,6.775355101,_M_00005
